date,product_id,product_name,category,sales,units_sold,inventory_level,price
2025-04-10,P001,Wireless Earbuds Pro,Electronics,906.3,10,194,90.63
2025-04-11,P001,Wireless Earbuds Pro,Electronics,986.15,11,183,89.65
2025-04-12,P001,Wireless Earbuds Pro,Electronics,1446.24,16,167,90.39
2025-04-13,P001,Wireless Earbuds Pro,Electronics,1365.45,15,152,91.03
2025-04-14,P001,Wireless Earbuds Pro,Electronics,905.4,10,142,90.54
2025-04-15,P001,Wireless Earbuds Pro,Electronics,1076.52,12,130,89.71
2025-04-16,P001,Wireless Earbuds Pro,Electronics,1066.32,12,118,88.86
2025-04-17,P001,Wireless Earbuds Pro,Electronics,1167.66,13,105,89.82
2025-04-18,P001,Wireless Earbuds Pro,Electronics,1000.23,11,94,90.93
2025-04-19,P001,Wireless Earbuds Pro,Electronics,1330.8,15,79,88.72
2025-04-20,P001,Wireless Earbuds Pro,Electronics,1177.02,13,66,90.54
2025-04-21,P001,Wireless Earbuds Pro,Electronics,1007.27,11,55,91.57
2025-04-22,P001,Wireless Earbuds Pro,Electronics,915.2,10,45,91.52
2025-04-23,P001,Wireless Earbuds Pro,Electronics,1078.8,12,193,89.9
2025-04-24,P001,Wireless Earbuds Pro,Electronics,993.85,11,182,90.35
2025-04-25,P001,Wireless Earbuds Pro,Electronics,1091.76,12,170,90.98
2025-04-26,P001,Wireless Earbuds Pro,Electronics,1442.08,16,154,90.13
2025-04-27,P001,Wireless Earbuds Pro,Electronics,1349.1,15,139,89.94
2025-04-28,P001,Wireless Earbuds Pro,Electronics,1061.4,12,127,88.45
2025-04-29,P001,Wireless Earbuds Pro,Electronics,997.26,11,116,90.66
2025-04-30,P001,Wireless Earbuds Pro,Electronics,1077.84,12,104,89.82
2025-05-01,P001,Wireless Earbuds Pro,Electronics,1083.6,12,92,90.3
2025-05-02,P001,Wireless Earbuds Pro,Electronics,1071.48,12,80,89.29
2025-05-03,P001,Wireless Earbuds Pro,Electronics,1514.87,17,63,89.11
2025-05-04,P001,Wireless Earbuds Pro,Electronics,1503.82,17,46,88.46
2025-05-05,P001,Wireless Earbuds Pro,Electronics,1265.88,14,192,90.42
2025-05-06,P001,Wireless Earbuds Pro,Electronics,1181.31,13,179,90.87
2025-05-07,P001,Wireless Earbuds Pro,Electronics,1272.6,14,165,90.9
2025-05-08,P001,Wireless Earbuds Pro,Electronics,977.24,11,154,88.84
2025-05-09,P001,Wireless Earbuds Pro,Electronics,1080.12,12,142,90.01
2025-05-10,P001,Wireless Earbuds Pro,Electronics,1518.78,17,125,89.34
2025-05-11,P001,Wireless Earbuds Pro,Electronics,1518.27,17,108,89.31
2025-05-12,P001,Wireless Earbuds Pro,Electronics,1064.64,12,96,88.72
2025-05-13,P001,Wireless Earbuds Pro,Electronics,1065.24,12,84,88.77
2025-05-14,P001,Wireless Earbuds Pro,Electronics,1091.28,12,72,90.94
2025-05-15,P001,Wireless Earbuds Pro,Electronics,1108.32,12,60,92.36
2025-05-16,P001,Wireless Earbuds Pro,Electronics,1262.24,14,46,90.16
2025-05-17,P001,Wireless Earbuds Pro,Electronics,1449.92,16,190,90.62
2025-05-18,P001,Wireless Earbuds Pro,Electronics,1441.6,16,174,90.1
2025-05-19,P001,Wireless Earbuds Pro,Electronics,1438.4,16,158,89.9
2025-05-20,P001,Wireless Earbuds Pro,Electronics,1251.04,14,144,89.36
2025-05-21,P001,Wireless Earbuds Pro,Electronics,1190.54,13,131,91.58
2025-05-22,P001,Wireless Earbuds Pro,Electronics,1191.06,13,118,91.62
2025-05-23,P001,Wireless Earbuds Pro,Electronics,1252.72,14,104,89.48
2025-05-24,P001,Wireless Earbuds Pro,Electronics,1635.66,18,86,90.87
2025-05-25,P001,Wireless Earbuds Pro,Electronics,1594.44,18,68,88.58
2025-05-26,P001,Wireless Earbuds Pro,Electronics,1167.01,13,55,89.77
2025-05-27,P001,Wireless Earbuds Pro,Electronics,1177.15,13,42,90.55
2025-05-28,P001,Wireless Earbuds Pro,Electronics,1243.06,14,188,88.79
2025-05-29,P001,Wireless Earbuds Pro,Electronics,1267.56,14,174,90.54
2025-05-30,P001,Wireless Earbuds Pro,Electronics,1273.44,14,160,90.96
2025-05-31,P001,Wireless Earbuds Pro,Electronics,1717.6,19,141,90.4
2025-06-01,P001,Wireless Earbuds Pro,Electronics,1593.0,18,123,88.5
2025-06-02,P001,Wireless Earbuds Pro,Electronics,1262.52,14,109,90.18
2025-06-03,P001,Wireless Earbuds Pro,Electronics,1243.76,14,95,88.84
2025-06-04,P001,Wireless Earbuds Pro,Electronics,1182.22,13,82,90.94
2025-06-05,P001,Wireless Earbuds Pro,Electronics,1268.4,14,68,90.6
2025-06-06,P001,Wireless Earbuds Pro,Electronics,1260.28,14,54,90.02
2025-06-07,P001,Wireless Earbuds Pro,Electronics,1790.6,20,194,89.53
2025-06-08,P001,Wireless Earbuds Pro,Electronics,1612.26,18,176,89.57
2025-06-09,P001,Wireless Earbuds Pro,Electronics,1255.94,14,162,89.71
2025-06-10,P001,Wireless Earbuds Pro,Electronics,1253.84,14,148,89.56
2025-06-11,P001,Wireless Earbuds Pro,Electronics,1426.88,16,132,89.18
2025-06-12,P001,Wireless Earbuds Pro,Electronics,1254.26,14,118,89.59
2025-06-13,P001,Wireless Earbuds Pro,Electronics,1442.72,16,102,90.17
2025-06-14,P001,Wireless Earbuds Pro,Electronics,1773.0,20,82,88.65
2025-06-15,P001,Wireless Earbuds Pro,Electronics,1725.01,19,63,90.79
2025-06-16,P001,Wireless Earbuds Pro,Electronics,1273.3,14,49,90.95
2025-06-17,P001,Wireless Earbuds Pro,Electronics,1277.64,14,195,91.26
2025-06-18,P001,Wireless Earbuds Pro,Electronics,1524.22,17,178,89.66
2025-06-19,P001,Wireless Earbuds Pro,Electronics,1278.2,14,164,91.3
2025-06-20,P001,Wireless Earbuds Pro,Electronics,1432.32,16,148,89.52
2025-06-21,P001,Wireless Earbuds Pro,Electronics,1615.32,18,130,89.74
2025-06-22,P001,Wireless Earbuds Pro,Electronics,1515.72,17,113,89.16
2025-06-23,P001,Wireless Earbuds Pro,Electronics,1160.9,13,100,89.3
2025-06-24,P001,Wireless Earbuds Pro,Electronics,1353.0,15,85,90.2
2025-06-25,P001,Wireless Earbuds Pro,Electronics,1425.44,16,69,89.09
2025-06-26,P001,Wireless Earbuds Pro,Electronics,1436.8,16,53,89.8
2025-06-27,P001,Wireless Earbuds Pro,Electronics,1359.0,15,198,90.6
2025-06-28,P001,Wireless Earbuds Pro,Electronics,1535.61,17,181,90.33
2025-06-29,P001,Wireless Earbuds Pro,Electronics,1808.6,20,161,90.43
2025-06-30,P001,Wireless Earbuds Pro,Electronics,1383.0,15,146,92.2
2025-07-01,P001,Wireless Earbuds Pro,Electronics,1253.14,14,132,89.51
2025-07-02,P001,Wireless Earbuds Pro,Electronics,1252.86,14,118,89.49
2025-07-03,P001,Wireless Earbuds Pro,Electronics,1274.84,14,104,91.06
2025-07-04,P001,Wireless Earbuds Pro,Electronics,1521.16,17,87,89.48
2025-07-05,P001,Wireless Earbuds Pro,Electronics,1627.38,18,69,90.41
2025-07-06,P001,Wireless Earbuds Pro,Electronics,1720.64,19,50,90.56
2025-07-07,P001,Wireless Earbuds Pro,Electronics,1329.45,15,195,88.63
2025-07-08,P001,Wireless Earbuds Pro,Electronics,1557.37,17,178,91.61
2025-07-09,P001,Wireless Earbuds Pro,Electronics,1254.96,14,164,89.64
2025-07-10,P001,Wireless Earbuds Pro,Electronics,1354.35,15,149,90.29
2025-07-11,P001,Wireless Earbuds Pro,Electronics,1468.8,16,133,91.8
2025-07-12,P001,Wireless Earbuds Pro,Electronics,1696.13,19,114,89.27
2025-07-13,P001,Wireless Earbuds Pro,Electronics,1518.61,17,97,89.33
2025-07-14,P001,Wireless Earbuds Pro,Electronics,1374.0,15,82,91.6
2025-07-15,P001,Wireless Earbuds Pro,Electronics,1262.66,14,68,90.19
2025-07-16,P001,Wireless Earbuds Pro,Electronics,1365.9,15,53,91.06
2025-07-17,P001,Wireless Earbuds Pro,Electronics,1611.18,18,195,89.51
2025-07-18,P001,Wireless Earbuds Pro,Electronics,1363.95,15,180,90.93
2025-07-19,P001,Wireless Earbuds Pro,Electronics,1924.65,21,159,91.65
2025-07-20,P001,Wireless Earbuds Pro,Electronics,1883.07,21,138,89.67
2025-07-21,P001,Wireless Earbuds Pro,Electronics,1455.84,16,122,90.99
2025-07-22,P001,Wireless Earbuds Pro,Electronics,1447.2,16,106,90.45
2025-07-23,P001,Wireless Earbuds Pro,Electronics,1547.68,17,89,91.04
2025-07-24,P001,Wireless Earbuds Pro,Electronics,1539.69,17,72,90.57
2025-07-25,P001,Wireless Earbuds Pro,Electronics,1351.8,15,57,90.12
2025-07-26,P001,Wireless Earbuds Pro,Electronics,1963.5,22,195,89.25
2025-07-27,P001,Wireless Earbuds Pro,Electronics,1882.44,21,174,89.64
2025-07-28,P001,Wireless Earbuds Pro,Electronics,1367.1,15,159,91.14
2025-07-29,P001,Wireless Earbuds Pro,Electronics,1350.45,15,144,90.03
2025-07-30,P001,Wireless Earbuds Pro,Electronics,1269.24,14,130,90.66
2025-07-31,P001,Wireless Earbuds Pro,Electronics,1471.04,16,114,91.94
2025-08-01,P001,Wireless Earbuds Pro,Electronics,1352.85,15,99,90.19
2025-08-02,P001,Wireless Earbuds Pro,Electronics,1828.2,20,79,91.41
2025-08-03,P001,Wireless Earbuds Pro,Electronics,1804.8,20,59,90.24
2025-08-04,P001,Wireless Earbuds Pro,Electronics,1442.56,16,43,90.16
2025-08-05,P001,Wireless Earbuds Pro,Electronics,1352.4,15,188,90.16
2025-08-06,P001,Wireless Earbuds Pro,Electronics,1514.19,17,171,89.07
2025-08-07,P001,Wireless Earbuds Pro,Electronics,1340.4,15,156,89.36
2025-08-08,P001,Wireless Earbuds Pro,Electronics,1506.54,17,139,88.62
2025-08-09,P001,Wireless Earbuds Pro,Electronics,1716.27,19,120,90.33
2025-08-10,P001,Wireless Earbuds Pro,Electronics,2068.39,23,97,89.93
2025-08-11,P001,Wireless Earbuds Pro,Electronics,1375.2,15,82,91.68
2025-08-12,P001,Wireless Earbuds Pro,Electronics,1144.13,13,69,88.01
2025-08-13,P001,Wireless Earbuds Pro,Electronics,1432.64,16,53,89.54
2025-08-14,P001,Wireless Earbuds Pro,Electronics,1268.82,14,199,90.63
2025-08-15,P001,Wireless Earbuds Pro,Electronics,1431.68,16,183,89.48
2025-08-16,P001,Wireless Earbuds Pro,Electronics,1634.04,18,165,90.78
2025-08-17,P001,Wireless Earbuds Pro,Electronics,1887.9,21,144,89.9
2025-08-18,P001,Wireless Earbuds Pro,Electronics,1602.54,18,126,89.03
2025-08-19,P001,Wireless Earbuds Pro,Electronics,1161.81,13,113,89.37
2025-08-20,P001,Wireless Earbuds Pro,Electronics,1353.15,15,98,90.21
2025-08-21,P001,Wireless Earbuds Pro,Electronics,1354.65,15,83,90.31
2025-08-22,P001,Wireless Earbuds Pro,Electronics,1278.06,14,69,91.29
2025-08-23,P001,Wireless Earbuds Pro,Electronics,1820.0,20,49,91.0
2025-08-24,P001,Wireless Earbuds Pro,Electronics,1808.0,20,189,90.4
2025-08-25,P001,Wireless Earbuds Pro,Electronics,1446.24,16,173,90.39
2025-08-26,P001,Wireless Earbuds Pro,Electronics,1459.04,16,157,91.19
2025-08-27,P001,Wireless Earbuds Pro,Electronics,1359.45,15,142,90.63
2025-08-28,P001,Wireless Earbuds Pro,Electronics,1369.35,15,127,91.29
2025-08-29,P001,Wireless Earbuds Pro,Electronics,1282.54,14,113,91.61
2025-08-30,P001,Wireless Earbuds Pro,Electronics,1774.0,20,93,88.7
2025-08-31,P001,Wireless Earbuds Pro,Electronics,1787.6,20,73,89.38
2025-09-01,P001,Wireless Earbuds Pro,Electronics,1430.4,16,57,89.4
2025-09-02,P001,Wireless Earbuds Pro,Electronics,1236.06,14,43,88.29
2025-09-03,P001,Wireless Earbuds Pro,Electronics,1229.34,14,189,87.81
2025-09-04,P001,Wireless Earbuds Pro,Electronics,1178.71,13,176,90.67
2025-09-05,P001,Wireless Earbuds Pro,Electronics,1445.92,16,160,90.37
2025-09-06,P001,Wireless Earbuds Pro,Electronics,1619.1,18,142,89.95
2025-09-07,P001,Wireless Earbuds Pro,Electronics,1690.05,19,123,88.95
2025-09-08,P001,Wireless Earbuds Pro,Electronics,1543.26,17,106,90.78
2025-09-09,P001,Wireless Earbuds Pro,Electronics,1350.15,15,91,90.01
2025-09-10,P001,Wireless Earbuds Pro,Electronics,1322.25,15,76,88.15
2025-09-11,P001,Wireless Earbuds Pro,Electronics,1251.32,14,62,89.38
2025-09-12,P001,Wireless Earbuds Pro,Electronics,1256.36,14,48,89.74
2025-09-13,P001,Wireless Earbuds Pro,Electronics,1992.54,22,186,90.57
2025-09-14,P001,Wireless Earbuds Pro,Electronics,1629.18,18,168,90.51
2025-09-15,P001,Wireless Earbuds Pro,Electronics,1453.12,16,152,90.82
2025-09-16,P001,Wireless Earbuds Pro,Electronics,1341.15,15,137,89.41
2025-09-17,P001,Wireless Earbuds Pro,Electronics,1355.1,15,122,90.34
2025-09-18,P001,Wireless Earbuds Pro,Electronics,1448.96,16,106,90.56
2025-09-19,P001,Wireless Earbuds Pro,Electronics,1432.16,16,90,89.51
2025-09-20,P001,Wireless Earbuds Pro,Electronics,1893.57,21,69,90.17
2025-09-21,P001,Wireless Earbuds Pro,Electronics,1966.14,22,47,89.37
2025-09-22,P001,Wireless Earbuds Pro,Electronics,1532.89,17,190,90.17
2025-09-23,P001,Wireless Earbuds Pro,Electronics,1253.7,14,176,89.55
2025-09-24,P001,Wireless Earbuds Pro,Electronics,1265.18,14,162,90.37
2025-09-25,P001,Wireless Earbuds Pro,Electronics,1342.05,15,147,89.47
2025-09-26,P001,Wireless Earbuds Pro,Electronics,1286.88,14,133,91.92
2025-09-27,P001,Wireless Earbuds Pro,Electronics,1897.98,21,112,90.38
2025-09-28,P001,Wireless Earbuds Pro,Electronics,1711.9,19,93,90.1
2025-09-29,P001,Wireless Earbuds Pro,Electronics,1336.05,15,78,89.07
2025-09-30,P001,Wireless Earbuds Pro,Electronics,1238.86,14,64,88.49
2025-10-01,P001,Wireless Earbuds Pro,Electronics,1358.55,15,49,90.57
2025-10-02,P001,Wireless Earbuds Pro,Electronics,1279.74,14,195,91.41
2025-10-03,P001,Wireless Earbuds Pro,Electronics,1152.71,13,182,88.67
2025-10-04,P001,Wireless Earbuds Pro,Electronics,1727.67,19,163,90.93
2025-10-05,P001,Wireless Earbuds Pro,Electronics,1881.18,21,142,89.58
2025-10-06,P001,Wireless Earbuds Pro,Electronics,1349.4,15,127,89.96
2025-10-07,P001,Wireless Earbuds Pro,Electronics,1271.06,14,113,90.79
2025-10-08,P001,Wireless Earbuds Pro,Electronics,1328.55,15,98,88.57
2025-10-09,P001,Wireless Earbuds Pro,Electronics,1459.68,16,82,91.23
2025-10-10,P001,Wireless Earbuds Pro,Electronics,1174.55,13,69,90.35
2025-10-11,P001,Wireless Earbuds Pro,Electronics,1714.18,19,50,90.22
2025-10-12,P001,Wireless Earbuds Pro,Electronics,1519.63,17,193,89.39
2025-10-13,P001,Wireless Earbuds Pro,Electronics,1274.7,14,179,91.05
2025-10-14,P001,Wireless Earbuds Pro,Electronics,1255.24,14,165,89.66
2025-10-15,P001,Wireless Earbuds Pro,Electronics,1224.02,14,151,87.43
2025-10-16,P001,Wireless Earbuds Pro,Electronics,1326.3,15,136,88.42
2025-10-17,P001,Wireless Earbuds Pro,Electronics,1156.74,13,123,88.98
2025-10-18,P001,Wireless Earbuds Pro,Electronics,1456.48,16,107,91.03
2025-10-19,P001,Wireless Earbuds Pro,Electronics,1535.1,17,90,90.3
2025-10-20,P001,Wireless Earbuds Pro,Electronics,1175.46,13,77,90.42
2025-10-21,P001,Wireless Earbuds Pro,Electronics,1154.92,13,64,88.84
2025-10-22,P001,Wireless Earbuds Pro,Electronics,1253.7,14,50,89.55
2025-10-23,P001,Wireless Earbuds Pro,Electronics,1075.2,12,198,89.6
2025-10-24,P001,Wireless Earbuds Pro,Electronics,1361.4,15,183,90.76
2025-10-25,P001,Wireless Earbuds Pro,Electronics,1524.56,17,166,89.68
2025-10-26,P001,Wireless Earbuds Pro,Electronics,1561.62,17,149,91.86
2025-10-27,P001,Wireless Earbuds Pro,Electronics,1265.32,14,135,90.38
2025-10-28,P001,Wireless Earbuds Pro,Electronics,1262.8,14,121,90.2
2025-10-29,P001,Wireless Earbuds Pro,Electronics,1167.53,13,108,89.81
2025-10-30,P001,Wireless Earbuds Pro,Electronics,1169.48,13,95,89.96
2025-10-31,P001,Wireless Earbuds Pro,Electronics,1260.56,14,81,90.04
2025-11-01,P001,Wireless Earbuds Pro,Electronics,1618.56,18,63,89.92
2025-11-02,P001,Wireless Earbuds Pro,Electronics,1499.23,17,46,88.19
2025-11-03,P001,Wireless Earbuds Pro,Electronics,1264.2,14,192,90.3
2025-11-04,P001,Wireless Earbuds Pro,Electronics,1223.32,14,178,87.38
2025-11-05,P001,Wireless Earbuds Pro,Electronics,1347.9,15,163,89.86
2025-11-06,P001,Wireless Earbuds Pro,Electronics,1246.7,14,149,89.05
2025-11-07,P001,Wireless Earbuds Pro,Electronics,1157.52,13,136,89.04
2025-11-08,P001,Wireless Earbuds Pro,Electronics,1467.36,16,120,91.71
2025-11-09,P001,Wireless Earbuds Pro,Electronics,1443.04,16,104,90.19
2025-11-10,P001,Wireless Earbuds Pro,Electronics,1175.72,13,91,90.44
2025-11-11,P001,Wireless Earbuds Pro,Electronics,1174.16,13,78,90.32
2025-11-12,P001,Wireless Earbuds Pro,Electronics,1349.1,15,63,89.94
2025-11-13,P001,Wireless Earbuds Pro,Electronics,1182.22,13,50,90.94
2025-11-14,P001,Wireless Earbuds Pro,Electronics,1183.78,13,197,91.06
2025-11-15,P001,Wireless Earbuds Pro,Electronics,1512.32,17,180,88.96
2025-11-16,P001,Wireless Earbuds Pro,Electronics,1601.28,18,162,88.96
2025-11-17,P001,Wireless Earbuds Pro,Electronics,1071.72,12,150,89.31
2025-11-18,P001,Wireless Earbuds Pro,Electronics,1083.48,12,138,90.29
2025-11-19,P001,Wireless Earbuds Pro,Electronics,1084.44,12,126,90.37
2025-11-20,P001,Wireless Earbuds Pro,Electronics,1988.8,22,104,90.4
2025-11-21,P001,Wireless Earbuds Pro,Electronics,1726.34,19,85,90.86
2025-11-22,P001,Wireless Earbuds Pro,Electronics,2488.92,28,57,88.89
2025-11-23,P001,Wireless Earbuds Pro,Electronics,2446.74,27,190,90.62
2025-11-24,P001,Wireless Earbuds Pro,Electronics,1733.37,19,171,91.23
2025-11-25,P001,Wireless Earbuds Pro,Electronics,1711.9,19,152,90.1
2025-11-26,P001,Wireless Earbuds Pro,Electronics,1710.0,19,133,90.0
2025-11-27,P001,Wireless Earbuds Pro,Electronics,1507.73,17,116,88.69
2025-11-28,P001,Wireless Earbuds Pro,Electronics,1963.06,22,94,89.23
2025-11-29,P001,Wireless Earbuds Pro,Electronics,2025.15,23,71,88.05
2025-11-30,P001,Wireless Earbuds Pro,Electronics,2042.4,23,48,88.8
2025-12-01,P001,Wireless Earbuds Pro,Electronics,1181.7,13,195,90.9
2025-12-02,P001,Wireless Earbuds Pro,Electronics,1012.22,11,184,92.02
2025-12-03,P001,Wireless Earbuds Pro,Electronics,1076.4,12,172,89.7
2025-12-04,P001,Wireless Earbuds Pro,Electronics,828.45,9,163,92.05
2025-12-05,P001,Wireless Earbuds Pro,Electronics,885.1,10,153,88.51
2025-12-06,P001,Wireless Earbuds Pro,Electronics,1475.04,16,137,92.19
2025-12-07,P001,Wireless Earbuds Pro,Electronics,1538.5,17,120,90.5
2025-12-08,P001,Wireless Earbuds Pro,Electronics,1089.12,12,108,90.76
2025-12-09,P001,Wireless Earbuds Pro,Electronics,1082.88,12,96,90.24
2025-12-10,P001,Wireless Earbuds Pro,Electronics,989.23,11,85,89.93
2025-12-11,P001,Wireless Earbuds Pro,Electronics,987.14,11,74,89.74
2025-12-12,P001,Wireless Earbuds Pro,Electronics,899.0,10,64,89.9
2025-12-13,P001,Wireless Earbuds Pro,Electronics,1157.0,13,51,89.0
2025-12-14,P001,Wireless Earbuds Pro,Electronics,1368.6,15,196,91.24
2025-12-15,P001,Wireless Earbuds Pro,Electronics,1062.96,12,184,88.58
2025-12-16,P001,Wireless Earbuds Pro,Electronics,908.4,10,174,90.84
2025-12-17,P001,Wireless Earbuds Pro,Electronics,897.9,10,164,89.79
2025-12-18,P001,Wireless Earbuds Pro,Electronics,1069.44,12,152,89.12
2025-12-19,P001,Wireless Earbuds Pro,Electronics,976.69,11,141,88.79
2025-12-20,P001,Wireless Earbuds Pro,Electronics,2257.0,25,116,90.28
2025-12-21,P001,Wireless Earbuds Pro,Electronics,2078.97,23,93,90.39
2025-12-22,P001,Wireless Earbuds Pro,Electronics,1809.8,20,73,90.49
2025-12-23,P001,Wireless Earbuds Pro,Electronics,1824.4,20,53,91.22
2025-12-24,P001,Wireless Earbuds Pro,Electronics,1792.0,20,193,89.6
2025-12-25,P001,Wireless Earbuds Pro,Electronics,1809.6,20,173,90.48
2025-12-26,P001,Wireless Earbuds Pro,Electronics,1800.6,20,153,90.03
2025-12-27,P001,Wireless Earbuds Pro,Electronics,2145.36,24,129,89.39
2025-12-28,P001,Wireless Earbuds Pro,Electronics,2105.88,23,106,91.56
2025-12-29,P001,Wireless Earbuds Pro,Electronics,1608.66,18,88,89.37
2025-12-30,P001,Wireless Earbuds Pro,Electronics,1725.2,19,69,90.8
2025-12-31,P001,Wireless Earbuds Pro,Electronics,1731.09,19,50,91.11
2026-01-01,P001,Wireless Earbuds Pro,Electronics,902.4,10,40,90.24
2026-01-02,P001,Wireless Earbuds Pro,Electronics,919.2,10,190,91.92
2026-01-03,P001,Wireless Earbuds Pro,Electronics,1173.51,13,177,90.27
2026-01-04,P001,Wireless Earbuds Pro,Electronics,1355.4,15,162,90.36
2026-01-05,P001,Wireless Earbuds Pro,Electronics,898.7,10,152,89.87
2026-01-06,P001,Wireless Earbuds Pro,Electronics,988.46,11,141,89.86
2026-01-07,P001,Wireless Earbuds Pro,Electronics,1011.78,11,130,91.98
2026-01-08,P001,Wireless Earbuds Pro,Electronics,887.6,10,120,88.76
2026-01-09,P001,Wireless Earbuds Pro,Electronics,923.1,10,110,92.31
2026-01-10,P001,Wireless Earbuds Pro,Electronics,1189.11,13,97,91.47
2026-01-11,P001,Wireless Earbuds Pro,Electronics,1431.84,16,81,89.49
2026-01-12,P001,Wireless Earbuds Pro,Electronics,1006.06,11,70,91.46
2026-01-13,P001,Wireless Earbuds Pro,Electronics,898.1,10,60,89.81
2026-01-14,P001,Wireless Earbuds Pro,Electronics,890.8,10,50,89.08
2026-01-15,P001,Wireless Earbuds Pro,Electronics,888.9,10,40,88.89
2026-01-16,P001,Wireless Earbuds Pro,Electronics,893.0,10,190,89.3
2026-01-17,P001,Wireless Earbuds Pro,Electronics,1240.26,14,176,88.59
2026-01-18,P001,Wireless Earbuds Pro,Electronics,1270.36,14,162,90.74
2026-01-19,P001,Wireless Earbuds Pro,Electronics,812.97,9,153,90.33
2026-01-20,P001,Wireless Earbuds Pro,Electronics,977.9,11,142,88.9
2026-01-21,P001,Wireless Earbuds Pro,Electronics,1084.44,12,130,90.37
2026-01-22,P001,Wireless Earbuds Pro,Electronics,899.4,10,120,89.94
2026-01-23,P001,Wireless Earbuds Pro,Electronics,990.66,11,109,90.06
2026-01-24,P001,Wireless Earbuds Pro,Electronics,1248.24,14,95,89.16
2026-01-25,P001,Wireless Earbuds Pro,Electronics,1242.08,14,81,88.72
2026-01-26,P001,Wireless Earbuds Pro,Electronics,891.8,10,71,89.18
2026-01-27,P001,Wireless Earbuds Pro,Electronics,911.0,10,61,91.1
2026-01-28,P001,Wireless Earbuds Pro,Electronics,995.94,11,50,90.54
2026-01-29,P001,Wireless Earbuds Pro,Electronics,807.39,9,41,89.71
2026-01-30,P001,Wireless Earbuds Pro,Electronics,991.32,11,190,90.12
2026-01-31,P001,Wireless Earbuds Pro,Electronics,1445.44,16,174,90.34
2026-02-01,P001,Wireless Earbuds Pro,Electronics,1255.94,14,160,89.71
2026-02-02,P001,Wireless Earbuds Pro,Electronics,898.5,10,150,89.85
2026-02-03,P001,Wireless Earbuds Pro,Electronics,999.35,11,139,90.85
2026-02-04,P001,Wireless Earbuds Pro,Electronics,887.9,10,129,88.79
2026-02-05,P001,Wireless Earbuds Pro,Electronics,814.05,9,120,90.45
2026-02-06,P001,Wireless Earbuds Pro,Electronics,792.45,9,111,88.05
2026-02-07,P001,Wireless Earbuds Pro,Electronics,1291.22,14,97,92.23
2026-02-08,P001,Wireless Earbuds Pro,Electronics,1270.36,14,83,90.74
2026-02-09,P001,Wireless Earbuds Pro,Electronics,899.0,10,73,89.9
2026-02-10,P001,Wireless Earbuds Pro,Electronics,987.03,11,62,89.73
2026-02-11,P001,Wireless Earbuds Pro,Electronics,993.08,11,51,90.28
2026-02-12,P001,Wireless Earbuds Pro,Electronics,908.8,10,41,90.88
2026-02-13,P001,Wireless Earbuds Pro,Electronics,893.1,10,191,89.31
